2.337115466634724825e+01,3.202299400987502054e+01
4.756206583151664091e+01,3.471767943202416973e+01
2.619017878585386327e+01,1.238851373044592741e+01
2.491660394563221459e+01,4.180213293260036522e+01
1.694492044821171994e+00,3.028625397307552802e+01
4.842362109972638962e+01,7.562293604709890982e-01
4.719084376968375238e+01,4.994677979787334721e+01
7.223923069599219815e+00,1.169921543486911375e+01
3.581332146507426728e+01,2.051625835330515102e+01
3.782810328516887211e+01,4.830371486698400219e+01
4.825483603956323719e+01,4.754115678684742363e+01
1.175241614838810555e+01,3.160156688014570392e+00
1.350353060327696930e+01,2.204919616366707302e+01
3.560511032929937869e+01,3.591153091700140720e+01
7.324860522514326178e+00,5.227660382682620011e+00
2.415743717769972676e+01,4.916791980061450573e+01
2.354900930226396838e+01,7.583866870862304488e+00
2.435404758030851546e+00,4.702973414456624113e+01
1.157870613017234440e+01,1.080940100564281536e+01
1.225025310179034754e+01,4.641550784210728864e+01
3.552127225608701622e+01,2.829216803288401394e+01
3.309674163506755207e+01,4.086451530219072481e+01
3.865800406371256059e+01,1.687934721066495669e+01
3.375000433046379555e+01,1.208781297453840864e+01
4.147493419942418313e+01,6.769895714616780413e-01
4.294375051225916451e+01,2.284198955176103851e+01
1.434657310039655442e+01,1.165573348855887303e+01
1.821976051386685569e+01,8.878618150978024204e+00
1.246891237149381126e+01,1.960827250562147128e+01
1.928627048542577782e+01,3.023603642395940483e+01
2.031658511494731556e+01,4.441007383321860402e+00
4.388623963077780843e+01,4.087321143554858338e+01
3.553500439939231370e+01,3.255576125571499091e+01
1.410623835190438236e+01,4.776236360395974856e+01
4.912436494205074666e+00,2.369692611020936468e+01
3.058875870950910070e+01,4.344766017816175463e+01
4.407888074837979175e+00,3.831350040526537715e+00
4.583372652343626008e+00,1.987731817424542413e+01
1.661536086009153834e+01,4.922103816660023057e+01
4.877826522888442895e+01,3.687880448072710493e+01
3.099553695392217989e+01,5.280274635778081205e+00
7.673368670689284521e+00,3.086954519903142113e+01
9.602067669307517761e+00,4.408572893664381098e+01
1.809570199120462775e+01,1.731538587682867103e+01
8.218154068377819144e+00,9.758824408501714842e+00
2.538025778953443279e+01,9.869878241761565363e+00
2.815327802841238736e+01,2.717691142747385769e+00
